date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:58:11	87006/87006	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2016:57:01%20GMT	https://demo.kaliumtheme.com/shop/product/bridge-backpack/	demo.kaliumtheme.com/shop/product/bridge-backpack/index.html	(from https://demo.kaliumtheme.com/shop/shop/)
17:58:11	79330/79330	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2016:57:01%20GMT	https://demo.kaliumtheme.com/shop/shop/?add-to-cart=83	demo.kaliumtheme.com/shop/shop/index07d1.html	(from https://demo.kaliumtheme.com/shop/shop/)
17:58:11	85622/85622	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2016:57:01%20GMT	https://demo.kaliumtheme.com/shop/product/damn-good-advice/	demo.kaliumtheme.com/shop/product/damn-good-advice/index.html	(from https://demo.kaliumtheme.com/shop/shop/)
17:58:12	79331/79331	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2016:57:02%20GMT	https://demo.kaliumtheme.com/shop/shop/?add-to-cart=79	demo.kaliumtheme.com/shop/shop/index70f8.html	(from https://demo.kaliumtheme.com/shop/shop/)
17:58:13	2470/2470	---MC-	200	added ('OK')	application/json	date:Mon,%2004%20Nov%202019%2016:57:03%20GMT	https://demo.kaliumtheme.com/shop/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.kaliumtheme.com%2Fshop%2Fproduct%2Fcast-iron-animals%2F	demo.kaliumtheme.com/shop/wp-json/oembed/1.0/embed3864.json	(from https://demo.kaliumtheme.com/shop/product/cast-iron-animals/)
17:58:13	54860/54860	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2016:57:03%20GMT	https://demo.kaliumtheme.com/shop/product-category/uncategorized/	demo.kaliumtheme.com/shop/product-category/uncategorized/index.html	(from https://demo.kaliumtheme.com/shop/shop/?shop-sidebar=left)
17:58:13	763/763	---MC-	200	added ('OK')	application/rss+xml	etag:%229a297c2f9d10dd53840f31363f23d9f7%22	https://demo.kaliumtheme.com/shop/shop-carousel/feed/	demo.kaliumtheme.com/shop/shop-carousel/feed/index.html	(from https://demo.kaliumtheme.com/shop/shop-carousel/)
17:58:13	79332/79332	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2016:57:03%20GMT	https://demo.kaliumtheme.com/shop/shop/?add-to-cart=70	demo.kaliumtheme.com/shop/shop/indexf6b1.html	(from https://demo.kaliumtheme.com/shop/shop/)
17:58:15	2598/2598	---MC-	200	added ('OK')	text/xml	date:Mon,%2004%20Nov%202019%2016:57:04%20GMT	https://demo.kaliumtheme.com/shop/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.kaliumtheme.com%2Fshop%2Fproduct%2Fcast-iron-animals%2F&format=xml	demo.kaliumtheme.com/shop/wp-json/oembed/1.0/embed568f	(from https://demo.kaliumtheme.com/shop/product/cast-iron-animals/)
17:58:16	136022/136022	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2016:57:06%20GMT	https://demo.kaliumtheme.com/shop/product/medium-notebook/	demo.kaliumtheme.com/shop/product/medium-notebook/index.html	(from https://demo.kaliumtheme.com/shop/shop-carousel/)
17:58:16	207486/207486	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2016:57:06%20GMT	https://demo.kaliumtheme.com/shop/shop-carousel/?add-to-cart=60	demo.kaliumtheme.com/shop/shop-carousel/index7054.html	(from https://demo.kaliumtheme.com/shop/shop-carousel/)
17:58:17	207485/207485	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2016:57:07%20GMT	https://demo.kaliumtheme.com/shop/shop-carousel/?add-to-cart=70	demo.kaliumtheme.com/shop/shop-carousel/indexf6b1.html	(from https://demo.kaliumtheme.com/shop/shop-carousel/)
17:58:17	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2004%20Nov%202019%2016:57:06%20GMT	https://demo.kaliumtheme.com/shop/?p=592	demo.kaliumtheme.com/shop/index568a.html	(from https://demo.kaliumtheme.com/shop/shop-carousel/)
17:58:18	2446/2446	---MC-	200	added ('OK')	application/json	date:Mon,%2004%20Nov%202019%2016:57:08%20GMT	https://demo.kaliumtheme.com/shop/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.kaliumtheme.com%2Fshop%2Fproduct%2Fcharley-colors%2F	demo.kaliumtheme.com/shop/wp-json/oembed/1.0/embed36ea.json	(from https://demo.kaliumtheme.com/shop/product/charley-colors/)
17:58:18	207486/207486	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2016:57:09%20GMT	https://demo.kaliumtheme.com/shop/shop-carousel/?add-to-cart=90	demo.kaliumtheme.com/shop/shop-carousel/indexd74c.html	(from https://demo.kaliumtheme.com/shop/shop-carousel/)
17:58:18	207486/207486	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2016:57:09%20GMT	https://demo.kaliumtheme.com/shop/shop-carousel/?add-to-cart=102	demo.kaliumtheme.com/shop/shop-carousel/index0865.html	(from https://demo.kaliumtheme.com/shop/shop-carousel/)
17:58:18	207486/207486	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2016:57:09%20GMT	https://demo.kaliumtheme.com/shop/shop-carousel/?add-to-cart=103	demo.kaliumtheme.com/shop/shop-carousel/indexb522.html	(from https://demo.kaliumtheme.com/shop/shop-carousel/)
17:58:20	2574/2574	---MC-	200	added ('OK')	text/xml	date:Mon,%2004%20Nov%202019%2016:57:09%20GMT	https://demo.kaliumtheme.com/shop/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.kaliumtheme.com%2Fshop%2Fproduct%2Fcharley-colors%2F&format=xml	demo.kaliumtheme.com/shop/wp-json/oembed/1.0/embedf9e9	(from https://demo.kaliumtheme.com/shop/product/charley-colors/)
17:58:21	88950/88950	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2016:57:11%20GMT	https://demo.kaliumtheme.com/shop/product/standard-baggu/	demo.kaliumtheme.com/shop/product/standard-baggu/index.html	(from https://demo.kaliumtheme.com/shop/shop-carousel/)
17:58:21	207486/207486	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2016:57:11%20GMT	https://demo.kaliumtheme.com/shop/shop-carousel/?add-to-cart=34	demo.kaliumtheme.com/shop/shop-carousel/index7e21.html	(from https://demo.kaliumtheme.com/shop/shop-carousel/)
17:58:21	207486/207486	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2016:57:11%20GMT	https://demo.kaliumtheme.com/shop/shop-carousel/?add-to-cart=37	demo.kaliumtheme.com/shop/shop-carousel/indexf4c6.html	(from https://demo.kaliumtheme.com/shop/shop-carousel/)
17:58:22	207486/207486	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2016:57:12%20GMT	https://demo.kaliumtheme.com/shop/shop-carousel/?add-to-cart=47	demo.kaliumtheme.com/shop/shop-carousel/index1e32.html	(from https://demo.kaliumtheme.com/shop/shop-carousel/)
17:58:23	2456/2456	---MC-	200	added ('OK')	application/json	date:Mon,%2004%20Nov%202019%2016:57:12%20GMT	https://demo.kaliumtheme.com/shop/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.kaliumtheme.com%2Fshop%2Fproduct%2Fbridge-backpack%2F	demo.kaliumtheme.com/shop/wp-json/oembed/1.0/embed30a8.json	(from https://demo.kaliumtheme.com/shop/product/bridge-backpack/?shop-single-image-layout=default)
17:58:23	98008/98008	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2016:57:13%20GMT	https://demo.kaliumtheme.com/shop/product/rene-redzepi/	demo.kaliumtheme.com/shop/product/rene-redzepi/index.html	(from https://demo.kaliumtheme.com/shop/shop-carousel/)
17:58:23	207486/207486	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2016:57:13%20GMT	https://demo.kaliumtheme.com/shop/shop-carousel/?add-to-cart=50	demo.kaliumtheme.com/shop/shop-carousel/index5412.html	(from https://demo.kaliumtheme.com/shop/shop-carousel/)
17:58:23	207486/207486	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2016:57:13%20GMT	https://demo.kaliumtheme.com/shop/shop-carousel/?add-to-cart=53	demo.kaliumtheme.com/shop/shop-carousel/indexacaf.html	(from https://demo.kaliumtheme.com/shop/shop-carousel/)
17:58:25	2584/2584	---MC-	200	added ('OK')	text/xml	date:Mon,%2004%20Nov%202019%2016:57:14%20GMT	https://demo.kaliumtheme.com/shop/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.kaliumtheme.com%2Fshop%2Fproduct%2Fbridge-backpack%2F&format=xml	demo.kaliumtheme.com/shop/wp-json/oembed/1.0/embed204d	(from https://demo.kaliumtheme.com/shop/product/bridge-backpack/?shop-single-image-layout=default)
17:58:26	207486/207486	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2016:57:15%20GMT	https://demo.kaliumtheme.com/shop/shop-carousel/?add-to-cart=79	demo.kaliumtheme.com/shop/shop-carousel/index70f8.html	(from https://demo.kaliumtheme.com/shop/shop-carousel/)
17:58:26	207486/207486	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2016:57:15%20GMT	https://demo.kaliumtheme.com/shop/shop-carousel/?add-to-cart=87	demo.kaliumtheme.com/shop/shop-carousel/indexc42c.html	(from https://demo.kaliumtheme.com/shop/shop-carousel/)
17:58:26	207486/207486	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2016:57:15%20GMT	https://demo.kaliumtheme.com/shop/shop-carousel/?add-to-cart=311	demo.kaliumtheme.com/shop/shop-carousel/index3d1b.html	(from https://demo.kaliumtheme.com/shop/shop-carousel/)
17:58:27	207486/207486	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2016:57:17%20GMT	https://demo.kaliumtheme.com/shop/shop-carousel/?add-to-cart=313	demo.kaliumtheme.com/shop/shop-carousel/indexf8f6.html	(from https://demo.kaliumtheme.com/shop/shop-carousel/)
17:58:28	81077/81077	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2016:57:18%20GMT	https://demo.kaliumtheme.com/shop/shop/?add-to-cart=311	demo.kaliumtheme.com/shop/shop/index3d1b.html	(from https://demo.kaliumtheme.com/shop/shop/?shop-columns=four)
17:58:28	207486/207486	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2016:57:18%20GMT	https://demo.kaliumtheme.com/shop/shop-carousel/?add-to-cart=83	demo.kaliumtheme.com/shop/shop-carousel/index07d1.html	(from https://demo.kaliumtheme.com/shop/shop-carousel/)
17:58:28	207486/207486	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2016:57:18%20GMT	https://demo.kaliumtheme.com/shop/shop-carousel/?add-to-cart=73	demo.kaliumtheme.com/shop/shop-carousel/index18c1.html	(from https://demo.kaliumtheme.com/shop/shop-carousel/)
17:58:29	757/757	---MC-	200	added ('OK')	application/rss+xml	etag:%229a297c2f9d10dd53840f31363f23d9f7%22	https://demo.kaliumtheme.com/shop/categories/feed/	demo.kaliumtheme.com/shop/categories/feed/index.html	(from https://demo.kaliumtheme.com/shop/categories/)
17:58:30	2436/2436	---MC-	200	added ('OK')	application/json	date:Mon,%2004%20Nov%202019%2016:57:19%20GMT	https://demo.kaliumtheme.com/shop/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.kaliumtheme.com%2Fshop%2Fproduct%2Fboskke-cube%2F	demo.kaliumtheme.com/shop/wp-json/oembed/1.0/embed8221.json	(from https://demo.kaliumtheme.com/shop/product/boskke-cube/?shop-single-image-align=left)
17:58:30	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2004%20Nov%202019%2016:57:20%20GMT	https://demo.kaliumtheme.com/shop/?p=363	demo.kaliumtheme.com/shop/index481e.html	(from https://demo.kaliumtheme.com/shop/categories/)
17:58:30	13140/13140	---MC-	200	added ('OK')	application/rss+xml	etag:%22c3a75b39a3e39bde27d0e451d6682fc5%22	https://demo.kaliumtheme.com/shop/product-category/accessories/feed/	demo.kaliumtheme.com/shop/product-category/accessories/feed/index.html	(from https://demo.kaliumtheme.com/shop/product-category/accessories/)
17:58:30	81737/81737	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2016:57:20%20GMT	https://demo.kaliumtheme.com/shop/product-category/accessories/?add-to-cart=37	demo.kaliumtheme.com/shop/product-category/accessories/indexf4c6.html	(from https://demo.kaliumtheme.com/shop/product-category/accessories/)
17:58:32	2564/2564	---MC-	200	added ('OK')	text/xml	date:Mon,%2004%20Nov%202019%2016:57:21%20GMT	https://demo.kaliumtheme.com/shop/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.kaliumtheme.com%2Fshop%2Fproduct%2Fboskke-cube%2F&format=xml	demo.kaliumtheme.com/shop/wp-json/oembed/1.0/embed2dea	(from https://demo.kaliumtheme.com/shop/product/boskke-cube/?shop-single-image-align=left)
17:58:33	79781/79781	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2016:57:23%20GMT	https://demo.kaliumtheme.com/shop/product-category/accessories/?add-to-cart=311	demo.kaliumtheme.com/shop/product-category/accessories/index3d1b.html	(from https://demo.kaliumtheme.com/shop/product-category/accessories/)
17:58:33	79785/79785	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2016:57:23%20GMT	https://demo.kaliumtheme.com/shop/product-category/accessories/?add-to-cart=53	demo.kaliumtheme.com/shop/product-category/accessories/indexacaf.html	(from https://demo.kaliumtheme.com/shop/product-category/accessories/)
17:58:33	79778/79778	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2016:57:23%20GMT	https://demo.kaliumtheme.com/shop/product-category/accessories/?add-to-cart=313	demo.kaliumtheme.com/shop/product-category/accessories/indexf8f6.html	(from https://demo.kaliumtheme.com/shop/product-category/accessories/)
17:58:34	79775/79775	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2016:57:24%20GMT	https://demo.kaliumtheme.com/shop/product-category/accessories/?add-to-cart=60	demo.kaliumtheme.com/shop/product-category/accessories/index7054.html	(from https://demo.kaliumtheme.com/shop/product-category/accessories/)
17:58:35	63980/63980	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2016:57:25%20GMT	https://demo.kaliumtheme.com/shop/product-category/children/?add-to-cart=73	demo.kaliumtheme.com/shop/product-category/children/index18c1.html	(from https://demo.kaliumtheme.com/shop/product-category/children/)
17:58:35	63976/63976	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2016:57:25%20GMT	https://demo.kaliumtheme.com/shop/product-category/children/?add-to-cart=96	demo.kaliumtheme.com/shop/product-category/children/index92a5.html	(from https://demo.kaliumtheme.com/shop/product-category/children/)
17:58:35	3917/3917	---MC-	200	added ('OK')	application/rss+xml	etag:%22c3a75b39a3e39bde27d0e451d6682fc5%22	https://demo.kaliumtheme.com/shop/product-category/children/feed/	demo.kaliumtheme.com/shop/product-category/children/feed/index.html	(from https://demo.kaliumtheme.com/shop/product-category/children/)
17:58:36	13138/13138	---MC-	200	added ('OK')	application/rss+xml	etag:%22c3a75b39a3e39bde27d0e451d6682fc5%22	https://demo.kaliumtheme.com/shop/product-category/accessories/home/feed/	demo.kaliumtheme.com/shop/product-category/accessories/home/feed/index.html	(from https://demo.kaliumtheme.com/shop/product-category/accessories/home/)
17:58:37	79877/79877	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2016:57:27%20GMT	https://demo.kaliumtheme.com/shop/product-category/accessories/home/?add-to-cart=311	demo.kaliumtheme.com/shop/product-category/accessories/home/index3d1b.html	(from https://demo.kaliumtheme.com/shop/product-category/accessories/home/)
17:58:38	79873/79873	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2016:57:28%20GMT	https://demo.kaliumtheme.com/shop/product-category/accessories/home/?add-to-cart=313	demo.kaliumtheme.com/shop/product-category/accessories/home/indexf8f6.html	(from https://demo.kaliumtheme.com/shop/product-category/accessories/home/)
17:58:39	79870/79870	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2016:57:29%20GMT	https://demo.kaliumtheme.com/shop/product-category/accessories/home/?add-to-cart=60	demo.kaliumtheme.com/shop/product-category/accessories/home/index7054.html	(from https://demo.kaliumtheme.com/shop/product-category/accessories/home/)
17:58:39	79873/79873	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2016:57:27%20GMT	https://demo.kaliumtheme.com/shop/product-category/accessories/home/?add-to-cart=37	demo.kaliumtheme.com/shop/product-category/accessories/home/indexf4c6.html	(from https://demo.kaliumtheme.com/shop/product-category/accessories/home/)
17:58:39	79880/79880	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2016:57:27%20GMT	https://demo.kaliumtheme.com/shop/product-category/accessories/home/?add-to-cart=53	demo.kaliumtheme.com/shop/product-category/accessories/home/indexacaf.html	(from https://demo.kaliumtheme.com/shop/product-category/accessories/home/)
17:58:40	2465/2465	---MC-	200	added ('OK')	application/json	date:Mon,%2004%20Nov%202019%2016:57:30%20GMT	https://demo.kaliumtheme.com/shop/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.kaliumtheme.com%2Fshop%2Fproduct%2Fhanging-vessel%2F	demo.kaliumtheme.com/shop/wp-json/oembed/1.0/embed760b.json	(from https://demo.kaliumtheme.com/shop/product/hanging-vessel/?shop-rating-style=circles)
17:58:40	68681/68681	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2016:57:31%20GMT	https://demo.kaliumtheme.com/shop/product-category/magazines/?add-to-cart=79	demo.kaliumtheme.com/shop/product-category/magazines/index70f8.html	(from https://demo.kaliumtheme.com/shop/product-category/magazines/)
17:58:40	6423/6423	---MC-	200	added ('OK')	application/rss+xml	etag:%22c3a75b39a3e39bde27d0e451d6682fc5%22	https://demo.kaliumtheme.com/shop/product-category/magazines/feed/	demo.kaliumtheme.com/shop/product-category/magazines/feed/index.html	(from https://demo.kaliumtheme.com/shop/product-category/magazines/)
17:58:40	68670/68670	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2016:57:31%20GMT	https://demo.kaliumtheme.com/shop/product-category/magazines/?add-to-cart=34	demo.kaliumtheme.com/shop/product-category/magazines/index7e21.html	(from https://demo.kaliumtheme.com/shop/product-category/magazines/)
17:58:42	2593/2593	---MC-	200	added ('OK')	text/xml	date:Mon,%2004%20Nov%202019%2016:57:31%20GMT	https://demo.kaliumtheme.com/shop/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.kaliumtheme.com%2Fshop%2Fproduct%2Fhanging-vessel%2F&format=xml	demo.kaliumtheme.com/shop/wp-json/oembed/1.0/embed1978	(from https://demo.kaliumtheme.com/shop/product/hanging-vessel/?shop-rating-style=circles)
17:58:43	68675/68675	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2016:57:32%20GMT	https://demo.kaliumtheme.com/shop/product-category/magazines/?add-to-cart=312	demo.kaliumtheme.com/shop/product-category/magazines/indexd941.html	(from https://demo.kaliumtheme.com/shop/product-category/magazines/)
17:58:43	68676/68676	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2016:57:32%20GMT	https://demo.kaliumtheme.com/shop/product-category/magazines/?add-to-cart=50	demo.kaliumtheme.com/shop/product-category/magazines/index5412.html	(from https://demo.kaliumtheme.com/shop/product-category/magazines/)
17:58:43	68684/68684	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2016:57:32%20GMT	https://demo.kaliumtheme.com/shop/product-category/magazines/?add-to-cart=102	demo.kaliumtheme.com/shop/product-category/magazines/index0865.html	(from https://demo.kaliumtheme.com/shop/product-category/magazines/)
17:58:44	8008/8008	---MC-	200	added ('OK')	application/rss+xml	etag:%22c3a75b39a3e39bde27d0e451d6682fc5%22	https://demo.kaliumtheme.com/shop/product-category/office/feed/	demo.kaliumtheme.com/shop/product-category/office/feed/index.html	(from https://demo.kaliumtheme.com/shop/product-category/office/)
17:58:45	71739/71739	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2016:57:35%20GMT	https://demo.kaliumtheme.com/shop/product-category/office/?add-to-cart=70	demo.kaliumtheme.com/shop/product-category/office/indexf6b1.html	(from https://demo.kaliumtheme.com/shop/product-category/office/)
17:58:45	71732/71732	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2016:57:35%20GMT	https://demo.kaliumtheme.com/shop/product-category/office/?add-to-cart=60	demo.kaliumtheme.com/shop/product-category/office/index7054.html	(from https://demo.kaliumtheme.com/shop/product-category/office/)
17:58:45	71734/71734	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2016:57:35%20GMT	https://demo.kaliumtheme.com/shop/product-category/office/?add-to-cart=90	demo.kaliumtheme.com/shop/product-category/office/indexd74c.html	(from https://demo.kaliumtheme.com/shop/product-category/office/)
17:58:46	2215/2215	---MC-	200	added ('OK')	application/json	date:Mon,%2004%20Nov%202019%2016:57:35%20GMT	https://demo.kaliumtheme.com/shop/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.kaliumtheme.com%2Fshop%2Fcart%2F	demo.kaliumtheme.com/shop/wp-json/oembed/1.0/embed0205.json	(from https://demo.kaliumtheme.com/shop/cart/)
17:58:46	4574/4574	---MC-	200	added ('OK')	application/rss+xml	etag:%22c3a75b39a3e39bde27d0e451d6682fc5%22	https://demo.kaliumtheme.com/shop/product-category/outdoor/feed/	demo.kaliumtheme.com/shop/product-category/outdoor/feed/index.html	(from https://demo.kaliumtheme.com/shop/product-category/outdoor/)
17:58:46	64195/64195	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2016:57:36%20GMT	https://demo.kaliumtheme.com/shop/product-category/outdoor/?add-to-cart=47	demo.kaliumtheme.com/shop/product-category/outdoor/index1e32.html	(from https://demo.kaliumtheme.com/shop/product-category/outdoor/)
17:58:46	64196/64196	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2016:57:36%20GMT	https://demo.kaliumtheme.com/shop/product-category/outdoor/?add-to-cart=83	demo.kaliumtheme.com/shop/product-category/outdoor/index07d1.html	(from https://demo.kaliumtheme.com/shop/product-category/outdoor/)
17:58:48	2308/2308	---MC-	200	added ('OK')	text/xml	date:Mon,%2004%20Nov%202019%2016:57:37%20GMT	https://demo.kaliumtheme.com/shop/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.kaliumtheme.com%2Fshop%2Fcart%2F&format=xml	demo.kaliumtheme.com/shop/wp-json/oembed/1.0/embed3e6d	(from https://demo.kaliumtheme.com/shop/cart/)
17:58:48	64203/64203	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2016:57:39%20GMT	https://demo.kaliumtheme.com/shop/product-category/outdoor/?add-to-cart=103	demo.kaliumtheme.com/shop/product-category/outdoor/indexb522.html	(from https://demo.kaliumtheme.com/shop/product-category/outdoor/)
17:58:48	78945/78945	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2016:57:39%20GMT	https://demo.kaliumtheme.com/shop/shop/page/2/?shop-pagination-type=normal	demo.kaliumtheme.com/shop/shop/page/2/indexc5bd.html	(from https://demo.kaliumtheme.com/shop/shop/?shop-pagination-type=normal)
17:58:48	76558/76558	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2016:57:39%20GMT	https://demo.kaliumtheme.com/shop/shop/page/3/?shop-pagination-type=normal	demo.kaliumtheme.com/shop/shop/page/3/indexc5bd.html	(from https://demo.kaliumtheme.com/shop/shop/?shop-pagination-type=normal)
17:58:49	769/769	---M--	200	added ('OK')	application/javascript	date:Wed,%2027%20Feb%202019%2012:48:17%20GMT	https://demo.kaliumtheme.com/shop/wp-admin/js/password-strength-meter.min.js?ver=5.2.4	demo.kaliumtheme.com/shop/wp-admin/js/password-strength-meter.min4d2c.js	(from https://demo.kaliumtheme.com/shop/cart/)
17:58:51	90087/90087	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2016:57:41%20GMT	https://demo.kaliumtheme.com/shop/product/hasami-mug/?add-to-cart=313	demo.kaliumtheme.com/shop/product/hasami-mug/indexf8f6.html	(from https://demo.kaliumtheme.com/shop/product/hasami-mug/)
17:58:51	90196/90196	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2016:57:41%20GMT	https://demo.kaliumtheme.com/shop/product/hasami-mug/?add-to-cart=37	demo.kaliumtheme.com/shop/product/hasami-mug/indexf4c6.html	(from https://demo.kaliumtheme.com/shop/product/hasami-mug/)
17:58:51	785/785	---MC-	200	added ('OK')	application/rss+xml	etag:%229a297c2f9d10dd53840f31363f23d9f7%22	https://demo.kaliumtheme.com/shop/product/hasami-mug/feed/	demo.kaliumtheme.com/shop/product/hasami-mug/feed/index.html	(from https://demo.kaliumtheme.com/shop/product/hasami-mug/)
17:58:53	90113/90113	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2016:57:42%20GMT	https://demo.kaliumtheme.com/shop/product/hasami-mug/?add-to-cart=53	demo.kaliumtheme.com/shop/product/hasami-mug/indexacaf.html	(from https://demo.kaliumtheme.com/shop/product/hasami-mug/)
17:58:53	3739/3739	---MC-	200	added ('OK')	application/rss+xml	etag:%229a297c2f9d10dd53840f31363f23d9f7%22	https://demo.kaliumtheme.com/shop/product/oak-tray/feed/	demo.kaliumtheme.com/shop/product/oak-tray/feed/index.html	(from https://demo.kaliumtheme.com/shop/product/oak-tray/)
17:58:53	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2004%20Nov%202019%2016:57:41%20GMT	https://demo.kaliumtheme.com/shop/?p=67	demo.kaliumtheme.com/shop/index96f1.html	(from https://demo.kaliumtheme.com/shop/product/hasami-mug/)
17:58:53	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2004%20Nov%202019%2016:57:43%20GMT	https://demo.kaliumtheme.com/shop/?p=40	demo.kaliumtheme.com/shop/index3ba0.html	(from https://demo.kaliumtheme.com/shop/product/oak-tray/)
17:58:54	2245/2245	---MC-	200	added ('OK')	application/json	date:Mon,%2004%20Nov%202019%2016:57:44%20GMT	https://demo.kaliumtheme.com/shop/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.kaliumtheme.com%2Fshop%2Fmy-account%2F	demo.kaliumtheme.com/shop/wp-json/oembed/1.0/embed2340.json	(from https://demo.kaliumtheme.com/shop/my-account/)
17:58:55	127172/127172	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2016:57:44%20GMT	https://demo.kaliumtheme.com/shop/product/oak-tray/?add-to-cart=311	demo.kaliumtheme.com/shop/product/oak-tray/index3d1b.html	(from https://demo.kaliumtheme.com/shop/product/oak-tray/)
17:58:55	127418/127418	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2016:57:44%20GMT	https://demo.kaliumtheme.com/shop/product/oak-tray/?add-to-cart=53	demo.kaliumtheme.com/shop/product/oak-tray/indexacaf.html	(from https://demo.kaliumtheme.com/shop/product/oak-tray/)
